"Search Console - No GSC Data"
"Address","Status Code","Title 1","Indexability","Indexability Status","Clicks","Impressions","CTR","Position"
"https://clubs.scholastic.com/ya/","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/stitch-your-own-unicorn-pouch/MYOUNIPOCH-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/blast-off%21/9781338057751-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/word-formation-sand-tray/PC3003-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/slimy-stretchy-sand/9781338593310-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/dry-erase-kit/1207-T-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/wheels-at-work%3A-emergency/9781786282064-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/paquete-lectores-de-national-geographic-kids™/9781338622294-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/flexible-seating/","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/the-bad-guys/9780545935166-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/she-ra-and-the-princesses-of-power%3A-legend-of-the-fire-princess/9781338538953-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/iexplore%3A-ocean-monsters/9781783122875-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/paquete-hombre-perro/9781338622232-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/the-invention-of-hugo-cabret/9780439813785-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/woodland-friends-book-buddy-bags/CTP8537-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/reading-robot/LSP8565S-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/farm-animals-4-pack/9781543536027-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/me-and-my-amazing-body/9781338557565-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/future-engineer/9781338312232-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/mini-message-boards/G6478-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/myreadingclubaccount","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/comeback-catcher/9781338606669-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/secret-hero-society-5-pack/9781338650884-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/the-bad-guys-collection/9781338632996-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/on/demandware.store/Sites-rco-us-Site/default/TeacherDesk-TeacherNavHelpModal","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/moby-shinobi-ninja-4-pack/9781338669527-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/tristan-strong-punches-a-hole-in-the-sky/9781368039932-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/september-best-read-alouds-pack/9781338354423-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/how-to-code-a-rollercoaster%3A-a-girls-who-code-book/9781338661934-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/rules/9780439443838-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/what-if-you-had...%3F-pack/9781338623017-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/star-wars™-jedi-academy%3A-at-last%2C-jedi%3A-a-christina-starspeeder-story/9781338660722-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/the-boy-who-harnessed-the-wind%3A-young-readers-edition/9780545946032-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/school-days-according-to-humphrey-plus-plush/9781338250916-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/the-going-to-bed-book/9780671449025-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/math-and-steam/","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/judy-moody-summer-3-pack/9781338220766-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/not-a-box/9780545228589-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/illegal/9781492665823-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/knuffle-bunny%3A-a-cautionary-tale/9780439801980-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/pokémon™%3A-grand-trial-showdown/9781338568899-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/weneeddiversebooks-older/","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/swindle/9780439903455-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/wild-kratts%3A-wild-cats%21/9781101939147-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/schomburg%3A-the-man-who-built-a-library/9781338537499-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/some-places-more-than-others/9781338664553-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/the-princess-and-the-warrior%3A-a-tale-of-two-volcanoes/9781419721304-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/scholastic-early-learners%3A-amazing-animals-box-set-%28a–d%29/9781338299618-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/catwad%3A-me%2C-three%21/9781338616286-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/mary-poppins-returns%3A-everything-is-possible/9781328566331-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/positive-power-value-pack/9781338570434-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/jar-it/R57020-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/predator-splashdown/9780545864534-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/what-was-pearl-harbor%3F/9780545640343-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/on/demandware.store/Sites-rco-us-Site/default/Login-Logout","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/pilu-of-the-woods/9781620105634-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/diary-of-a-wimpy-kid%3A-a-novel-in-cartoons/9781419716317-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/eric-carle-board-book-pack/9781338687927-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/neon-retractable-scented-highlighters/130053-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/girls-who-code-%234%3A-spotlight-on-coding-club%21/9781338663297-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/on/demandware.store/Sites-rco-us-Site/default/TeacherDesk-ChangeProfilePicture","200","","Indexable","","","","",""
"https://clubs.scholastic.com/christian-robinson-4-pack/9781338361179-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/joy-in-a-box-carpet-squares/832-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/fiction/","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/el-chile-es-verde-%2F-green-is-a-chile-pepper/9780545868686-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/last-stop-on-market-street/9780545964524-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/hatchet/9780545462204-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/the-little-prince/9780590129275-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/a-boy-called-bat-3-pack/9781338677362-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/stranger-things™%3A-zombie-boys/9781506719061-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/pájaro-y-ardilla-¡escapan%21-%28<i>bird-and-squirrel-on-the-run<%2Fi>%29/9781338560725-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/out-of-the-dust/9780590371254-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/a-good-kind-of-trouble/9781338630244-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/the-legend-of-zelda™%3A-twilight-princess%2C-vol.-4/9781974702268-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/show-me-a-sign/9781338255812-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/science-in-action%3A-my-senses-pack/9781682974131-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/i-survived-the-attack-of-the-grizzlies%2C-1967/9780545919821-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/dragon-ball-super%2C-vol.-1/9781421592541-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/five-little-speckled-frogs/9781785989445-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/ordinary-people-change-the-world%3A-i-am-neil-armstrong/9781338562538-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/dork-diaries-%239%3A-tales-from-a-not-so-dorky-drama-queen/9781442487697-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/hamilton%3A-strum-and-sing/9781495088384-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/tuck-everlasting-6-book-pack/9780545065184-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/dog-man/9780545581608-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/disney-fancy-nancy%3A-chez-nancy/9780062798251-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/todd-parr-collection/9781338361162-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/step-into-reading-10-pack/9781338650259-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/nat-enough/9781338538199-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/snap-n-learn-abc-elephants/LER6710-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/nonfiction/","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/the-epic-tales-of-captain-underpants%3A-george-and-harold’s-epic-comix-collection-%231/9781338262469-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/4-tier-mobile-utility-cart/ELR20702BK-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/kevin-henkes-online-exclusive-pack/9781338624465-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/magic-tree-house-%231–%2329-pack/9781338622478-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/gone-crazy-in-alabama/9780062215871-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/color-your-own-super-cute-cupcake-squishy/9781789475166-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/little-faces%3A-feelings%2C-big-and-small/9781338283754-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/the-lemonade-war-6-book-pack/9780545930406-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/i-survived-the-attacks-of-september-11%2C-2001/9780545207003-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/unicorn-mini-journals/1007803007-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/kiddie-couch/G6407-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/super-sorting-pie/LER6216-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/clementine/9780545034661-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/fish-in-a-tree/9780142426425-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/lucky-bunnies-4-pack/9781338701333-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/first-look-books-black-and-white-pack/9781338252163-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/design%2C-animate-and-create-with-computer-graphics/9781682972724-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/author-spotlight%3A-kate-dicamillo-pack/9781338363890-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/playdate-pals-manners-collection/9781785987625-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/hope%3A-project-middle-school/9781338612059-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/kindness-to-share-from-a-to-z/9781338244854-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/bible-stories-for-little-hearts/9781338589429-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/medal-of-honor%3A-jack-montgomery%3A-world-war-ii%3A-gallantry-at-anzio/9781338575934-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/the-wicked-king/9780316310352-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/thames-and-kosmos-kids-first-automobile-engineer-kit/567006-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/incredibles-2%3A-read-along-storybook-and-cd/9781368011945-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/national-geographic-kids™-celebrate-the-season-pack/9781338687941-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/magic-tree-house-%2330%3A-hurricane-heroes-in-texas/9781524713126-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/pete-the-cat-value-pack/9780545658065-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/look-first-books%3A-in-the-garden/9781338170016-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/anne-frank%3A-the-diary-of-a-young-girl/9780553296983-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/my-father’s-dragon/9780590136952-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/tim-burton’s-the-nightmare-before-christmas%3A-zero’s-journey%2C-vol.-1/9781427861726-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/disney-learning%3A-toy-story-phonics-box-set/9781338561425-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/geronimo-stilton-pack/9781338625141-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/i-survived-the-american-revolution%2C-1776/9780545919739-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/fgteev-presents%3A-into-the-game%21/9780062996312-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/fourth-grade-rats/9780545464789-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/a-dog’s-journey%3A-movie-edition/9781250225375-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/inside-out-and-back-again/9780545447850-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/bobs-and-tweets-%234%3A-scout-camp%21/9781338355406-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/the-gilded-wolves/9781250144546-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/thats-not-what-happened/9781338331516-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/ralph-s.-mouse-2-pack/9780439258487-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/25-women-who...collection/9780756564407-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/the-ballad-of-songbirds-and-snakes%3A-a-hunger-games-novel/9781338635171-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/in-verse-pack/9781338687439-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/who-would-win%3F-mighty-matchups-pack/9781338354515-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/shout/9780670012107-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/mindfulness-pack/9781338354386-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/llama-llama-red-pajama/9780545889582-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/when-sophie-gets-angry—really%2C-really-angry…/9780439598453-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/the-new-zoo%3A-say-hello-to-the-world’s-newly-discovered-animals%21/9781936310579-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/graphic-novels/","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/my-little-book-of-sharks-with-shark-tooth-pendant/9781682974063-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/divergent/9780062387240-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/magnus-chase-and-the-gods-of-asgard-%232%3A-the-hammer-of-thor/9781338282733-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/kitty-secrets/9781682973677-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/baby-boutique/","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/activity-trays/00440E12C-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/thank-you%2C-mr.-falker/9780439098366-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/new-twists-on-classic-tales-pack/9781338669602-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/diary-of-a-wimpy-kid-collection/9781338542578-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/what’s-your-mindset-double-sided-banner/CTP8151-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/mosaic-art-3d/65020-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/the-crossover-graphic-novel/9781328575494-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/two-can-keep-a-secret/9781524714727-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/dog-diaries%3A-susan/9781524719647-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/my-mom-is-magical%21/9781419729621-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/pride/9781338619744-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/the-breakaways/9781338579703-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/teacher-favorites-kindergarten/","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/the-kissing-hand/9780590047012-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/judynewmanatscholastic/","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/tdshow","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/mega-paquete-elefante-y-cerdita/9781338622287-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/language-arts/","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/mushroom-stool%3A-blue/G6646-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/scotch-permanent-glue-stick/60082-T-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/unicornio-y-yeti%3A-brillantes-nuevos-amigos-%28<i>unicorn-and-yeti%3A-sparkly-new-friends<%2Fi>%29/9781338359138-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/series-and-character/","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/you-should-meet-ruth-bader-ginsburg/9781338629668-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/sfoshow","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/babies-toddlers/","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/science-comics%3A-bats%3A-learning-to-fly/9781338245516-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/let’s-go-to-kindergarten-duo/9781338701579-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/original-smencils/X05T20-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/let-it-snow/9781101998618-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/paw-patrol™%3A-up-in-the-air%21-%2F-under-the-waves%21/9781524772796-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/i-will-love-you-forever/9781338562552-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/dr.-seuss-door-décor/849314-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/paquete-¿y-si-tuvieras...%3F/9781338622263-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/the-truth-about-dolphins%3A-seriously-funny-facts-about-your-favorite-animals/9781338670912-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/high-interest-stories-pack/9781338354652-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/national-geographic-kids™-guided-reader-pack-%28a–d%29/9781338620450-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/periodic-table%3A-the-definitive-catalog-of-the-building-blocks-of-the-universe/9781338185034-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/magnetic-alphabet-manuscript-line/0318511070-rco-us.html","200","Scholastic Book Clubs | Children's Books for Parents and Teachers","Indexable","","","","",""
"https://clubs.scholastic.com/the-field/9781338653038-rco-us.html","302","","Non-Indexable","Redirected","","","",""
"https://clubs.scholastic.com/sunny’s-tow-truck-saves-the-day/9781338646955-rco-us.html","302","","Non-Indexable","Redirected","","","",""
